doi,n_records_merged,source_dbs,chosen_db,chosen_record_id,year,title_first50
10.1016/j.ijbiomac.2025.139496,1,Scopus,Scopus,Scopus:2-s2.0-85214287082,2025,New C-linked diarylheptanoid dimers as potential α
10.1016/j.ijbiomac.2025.140778,1,Scopus,Scopus,Scopus:2-s2.0-85217932218,2025,Study on network cross-linked hydrogel with cation
10.1016/j.ijbiomac.2025.143591,1,Scopus,Scopus,Scopus:2-s2.0-105003588465,2025,Role of sirtuins in cerebral ischemia-reperfusion 
10.1016/j.ijbiomac.2025.145278,1,Scopus,Scopus,Scopus:2-s2.0-105008006168,2025,Comparative transcriptome-metabolome study reveals
10.1016/j.ijbiomac.2025.146177,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001544318600016,2025,"Comprehensive analysis of immune infiltration, gen"
10.1016/j.ijbiomac.2025.146292,1,Scopus,Scopus,Scopus:2-s2.0-105012283731,2025,Advancements in research on the anti-metabolic dys
10.1016/j.ijbiomac.2025.147782,1,Scopus,Scopus,Scopus:2-s2.0-105016537101,2025,Dynamic remodeling of pectin and hemicellulose for
10.1016/j.ijbiomac.2025.148197,1,Scopus,Scopus,Scopus:2-s2.0-105018455844,2025,"The extraction optimization, characterization, and"
10.1016/j.ijcard.2003.06.039,2,Scopus;WoS,WoS,WoS:WOS:000226908800001,2005,Cardiovascular pharmacotherapy and herbal medicine
10.1016/j.ijcard.2004.10.052,1,WoS,WoS,WoS:WOS:000232825800007,2005,Chinese herbs Danshen and Gegen modulate key early
10.1016/j.ijcard.2005.02.057,1,Scopus,Scopus,Scopus:2-s2.0-33646578101,2006,Herb digoxin interactions
10.1016/j.ijcard.2006.06.043,1,Scopus,Scopus,Scopus:2-s2.0-34249296985,2007,Warfarin interaction with herbal drugs and food
10.1016/j.ijcard.2007.01.004,2,Scopus;WoS,WoS,WoS:WOS:000249576700003,2007,Cardiovascular effects of Danshen
10.1016/j.ijcard.2008.11.102,1,Scopus,Scopus,Scopus:2-s2.0-77951666816,2010,Ergotamine-induced cardiovascular toxicity: mechan
10.1016/j.ijcard.2013.11.090,1,Scopus,Scopus,Scopus:2-s2.0-84892855463,2014,The role of flavonoids in false positive digoxin a
10.1016/j.ijcard.2014.07.147,1,Scopus,Scopus,Scopus:2-s2.0-84908227323,2014,Sodium tanshinone IIA sulfonate and sodium danshen
10.1016/j.ijcard.2023.04.045,3,PubMed;Scopus;WoS,WoS,WoS:WOS:001023883700001,2023,Herbal medicines for the treatment of cardiovascul
10.1016/j.ijid.2013.02.017,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000324476200011,2013,Co-administration of a commonly used Zimbabwean he
10.1016/j.ijleo.2019.163913,1,Scopus,Scopus,Scopus:2-s2.0-85076245154,2020,A combined study on the skeletal vibration of amin
10.1016/j.ijpharm.2005.04.001,1,Scopus,Scopus,Scopus:2-s2.0-23944448613,2005,Multivesicular liposome formulation for the sustai
10.1016/j.ijpharm.2006.12.035,1,Scopus,Scopus,Scopus:2-s2.0-34248588334,2007,Possible inhibitory mechanism of Curcuma drugs on 
10.1016/j.ijpharm.2007.01.002,1,Scopus,Scopus,Scopus:2-s2.0-34248512624,2007,Effect of genistein on the pharmacokinetics of pac
10.1016/j.ijpharm.2007.03.046,1,Scopus,Scopus,Scopus:2-s2.0-34447633909,2007,Complexation of tanshinone IIA with 2-hydroxypropy
10.1016/j.ijpharm.2009.06.016,2,Scopus;WoS,WoS,WoS:WOS:000269809600014,2009,Effect of sodium caprate on the oral absorptions o
10.1016/j.ijpharm.2010.01.025,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000276219200014,2010,Mechanistic understanding of the different effects
10.1016/j.ijpharm.2011.01.001,1,Scopus,Scopus,Scopus:2-s2.0-79951581524,2011,A bio-activity guided in vitro pharmacokinetic met
10.1016/j.ijpharm.2011.03.031,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000291138300010,2011,Danshen extract does not alter pharmacokinetics of
10.1016/j.ijpharm.2011.04.051,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-79958013998,2011,Effect of short term and chronic administration of
10.1016/j.ijpharm.2011.08.023,1,Scopus,Scopus,Scopus:2-s2.0-80054701884,2011,Enhanced bioavailability after oral and pulmonary 
10.1016/j.ijpharm.2013.10.001,1,Scopus,Scopus,Scopus:2-s2.0-84888383183,2013,Effects of particle size on the pharmacokinetics o
10.1016/j.ijpharm.2015.01.033,1,PubMed,PubMed,PubMed:25615986,2015,Solubilization of menthol by platycodin D in aqueo
10.1016/j.ijpharm.2023.123668,1,Scopus,Scopus,Scopus:2-s2.0-85180411367,2024,Lyophilization enhances the stability of Panax not
10.1016/j.ijpharm.2024.123854,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001173959800001,2024,"Dual fluorescence images, transport pathway, and b"
10.1016/j.ijregi.2025.100749,1,Scopus,Scopus,Scopus:2-s2.0-105017680860,2025,Knowledge and practices of anti-malarial treatment
10.1016/j.imbio.2008.02.003,1,Scopus,Scopus,Scopus:2-s2.0-50249110070,2008,Interaction of curcumin with intravenous immunoglo
10.1016/j.imbio.2008.02.004,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-50249117641,2008,A polyherbal ayurvedic drug - Indukantha Ghritha a
10.1016/j.imr.2015.04.275,1,OpenAlex,OpenAlex,OpenAlex:W2198720505,2015,Developing a Database of Herb-Drug Interaction on 
10.1016/j.imr.2015.04.279,1,OpenAlex,OpenAlex,OpenAlex:W2210323428,2015,Prediction of herb-drug interaction: the combinati
10.1016/j.imr.2017.01.002,2,PubMed;WoS,WoS,WoS:WOS:000401275800003,2017,Effectiveness and safety of combination treatment 
10.1016/j.imr.2020.01.014,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000544132200010,2020,Evidence mapping of interactions on concomitant us
10.1016/j.imu.2022.100877,1,Scopus,Scopus,Scopus:2-s2.0-85124819590,2022,Exploring the active ingredients and mechanism of 
10.1016/j.indcrop.2021.113784,2,Scopus;WoS,WoS,WoS:WOS:000689548600001,2021,Integrative analysis of metabolome and transcripto
10.1016/j.indcrop.2025.121690,1,Scopus,Scopus,Scopus:2-s2.0-105013385923,2025,Mechanistic insights into the delivery and pharmac
10.1016/j.inoche.2024.112771,2,OpenAlex;Scopus,Scopus,Scopus:2-s2.0-85196848488,2024,Unveiling the potential of Traditional Chinese Med
10.1016/j.intimp.2009.03.023,1,PubMed,PubMed,PubMed:19376273,2009,Targeting CpG DNA to screen and isolate anti-sepsi
10.1016/j.intimp.2015.01.023,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84921976374,2015,Anti-inflammatory and hepatoprotective effects of 
10.1016/j.intimp.2019.106040,1,Scopus,Scopus,Scopus:2-s2.0-85076528533,2020,A network pharmacology approach to investigate the
10.1016/j.intimp.2020.107308,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000613922300005,2021,Therapeutic potential of bicyclol in liver disease
10.1016/j.intimp.2020.107327,1,WoS,WoS,WoS:WOS:000659468200003,2021,Hepatoprotection by Ginsenoside Rg1 in alcoholic l
10.1016/j.intimp.2021.107554,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85105256887,2021,Structural characterization and amelioration of su
10.1016/j.intimp.2024.112914,1,Scopus,Scopus,Scopus:2-s2.0-85201746568,2024,Study on the mechanism of ischemic stroke treatmen
10.1016/j.intimp.2024.113275,1,Scopus,Scopus,Scopus:2-s2.0-85206008630,2024,Multi-omics study reveals Shuangshen Pingfei formu
10.1016/j.intimp.2024.113911,1,Scopus,Scopus,Scopus:2-s2.0-85213222630,2025,Unveiling the substantial role of rutin in the man
10.1016/j.intimp.2025.114878,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:001499356500003,2025,Synergistic and mechanistic effects of neogambogic
10.1016/j.intimp.2025.115408,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-105014548619,2025,Smilax glabra Roxb. extract alleviates psoriasis-l
10.1016/j.isci.2022.105290,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000886608300003,2022,Machine learning and structure-based modeling for 
10.1016/j.jaad.2006.01.003,1,Scopus,Scopus,Scopus:2-s2.0-33645016220,2006,Update on clinically significant drug interactions
10.1016/j.jacc.2009.07.074,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000274232000001,2010,Use of Herbal Products and Potential Interactions 
10.1016/j.jacc.2016.11.078,1,Scopus,Scopus,Scopus:2-s2.0-85014096069,2017,Herbal Medications in Cardiovascular Medicine
10.1016/j.jaci.2009.01.001,1,PubMed,PubMed,PubMed:19203654,2009,Complementary and alternative medicine for the all
10.1016/j.jacl.2008.08.302,1,OpenAlex,OpenAlex,OpenAlex:W4230920675,2008,299: The comparable effect of L-name and salt diet
10.1016/j.jad.2008.06.017,1,Scopus,Scopus,Scopus:2-s2.0-56349154850,2009,Complementary and alternative medicine for perinat
10.1016/j.jad.2009.06.040,1,Scopus,Scopus,Scopus:2-s2.0-69749084154,2009,Canadian Network for Mood and Anxiety Treatments (
10.1016/j.jad.2023.11.030,1,Scopus,Scopus,Scopus:2-s2.0-85178650935,2024,Identification of the shared molecular mechanisms 
10.1016/j.jada.2005.04.002,1,Scopus,Scopus,Scopus:2-s2.0-20744432510,2005,Elderly herbal supplement users less satisfied wit
10.1016/j.jada.2007.01.019,1,Scopus,Scopus,Scopus:2-s2.0-33847118455,2007,{A figure is presented}The Benefits of Ginkgo Bilo
10.1016/j.jafr.2023.100649,3,OpenAlex;Scopus;WoS,WoS,WoS:WOS:001016578200001,2023,"Role of herbal tea (Camellia sinensis L. Kuntze, Z"
10.1016/j.jaim.2016.11.002,3,OpenAlex;PubMed;Scopus,Scopus,Scopus:2-s2.0-85040112902,2017,"Antidiabetic, antihyperlipidemic activities and he"
10.1016/j.jaim.2017.02.005,3,OpenAlex;PubMed;Scopus,Scopus,Scopus:2-s2.0-85044677643,2018,A nutraceutical combination of Cinnamomum cassia &
10.1016/j.jaim.2021.05.008,1,Scopus,Scopus,Scopus:2-s2.0-85114718030,2022,A pilot clinical study of an add-on Ayurvedic form
10.1016/j.jaim.2022.100633,3,OpenAlex;PubMed;Scopus,Scopus,Scopus:2-s2.0-85138769552,2022,Effect of herbal formulation on glimepiride pharma
10.1016/j.jamda.2006.05.013,1,Scopus,Scopus,Scopus:2-s2.0-33748529301,2006,Harmless Herbs? Think Again: Merits of a Complete 
10.1016/j.japh.2016.02.009,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84961827463,2016,Pharmacists' perceived knowledge of and confidence
10.1016/j.japh.2021.01.006,1,Scopus,Scopus,Scopus:2-s2.0-85102042196,2021,Pharmacist eConsult service for primary care medic
10.1016/j.japh.2024.102248,1,Scopus,Scopus,Scopus:2-s2.0-85205561463,2024,Megesterol acetate as an overlooked cause of hyper
10.1016/j.japh.2024.102304,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85212864246,2025,Risk stratification of potential drug interactions
10.1016/j.jasms.2008.06.005,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000260268500023,2008,Effect of Tanshinone IIA on the Noncovalent Intera
10.1016/j.jbi.2023.104341,1,Scopus,Scopus,Scopus:2-s2.0-85150779823,2023,Developing a Knowledge Graph for Pharmacokinetic N
10.1016/j.jbiotec.2020.01.003,1,Scopus,Scopus,Scopus:2-s2.0-85077645074,2020,Biocatalytic synthesis of ginsenoside Rh2 using Ar
10.1016/j.jceh.2021.07.015,1,OpenAlex,OpenAlex,OpenAlex:W3190233017,2021,Herbal Immune Booster–Induced Liver Injury in the 
10.1016/j.jceh.2021.09.020,1,OpenAlex,OpenAlex,OpenAlex:W3202748143,2021,Author Response to Letters on the Manuscript “Herb
10.1016/j.jchromb.2005.12.032,1,Scopus,Scopus,Scopus:2-s2.0-31544438053,2006,On-line identification of the constituents of Buya
10.1016/j.jchromb.2007.02.026,3,OpenAlex;Scopus;WoS,WoS,WoS:WOS:000247286700074,2007,Rapid and simultaneous determination of nifedipine
10.1016/j.jchromb.2007.12.028,1,Scopus,Scopus,Scopus:2-s2.0-39749152708,2008,"Simultaneous determination of berberine, palmatine"
10.1016/j.jchromb.2008.12.019,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-58149182650,2009,Pharmacokinetics of kadsurenone and its interactio
10.1016/j.jchromb.2009.02.054,1,Scopus,Scopus,Scopus:2-s2.0-62249136998,2009,Determination of aristolochic acid I in rat urine 
10.1016/j.jchromb.2009.11.029,1,Scopus,Scopus,Scopus:2-s2.0-71449115902,2009,An LC-MS/MS method for determination of forsythias
10.1016/j.jchromb.2009.11.048,1,Scopus,Scopus,Scopus:2-s2.0-74049146364,2010,Ultra-performance liquid chromatography-tandem mas
10.1016/j.jchromb.2009.12.027,1,Scopus,Scopus,Scopus:2-s2.0-74049111548,2010,Turbulent-flow chromatography coupled on-line to f
10.1016/j.jchromb.2010.08.014,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000283687200012,2010,UPLC-QTOF/MS-based screening and identification of
10.1016/j.jchromb.2011.01.022,1,Scopus,Scopus,Scopus:2-s2.0-79952194731,2011,Analysis of the interactions of multicomponents in
10.1016/j.jchromb.2011.04.019,1,Scopus,Scopus,Scopus:2-s2.0-79957843199,2011,Separation and identification of norcantharidin me
10.1016/j.jchromb.2011.05.046,1,Scopus,Scopus,Scopus:2-s2.0-79959902580,2011,Identification of potassium dehydroandrographolidi
10.1016/j.jchromb.2011.09.045,1,Scopus,Scopus,Scopus:2-s2.0-80555130951,2011,"A novel ""target constituent knock-out"" strategy co"
10.1016/j.jchromb.2011.10.043,1,Scopus,Scopus,Scopus:2-s2.0-82955213052,2011,Screening for in vitro metabolites of Abelmoschus 
10.1016/j.jchromb.2011.12.017,1,Scopus,Scopus,Scopus:2-s2.0-84856672954,2012,"Identification of metabolites of Si-Ni-San, a trad"
10.1016/j.jchromb.2012.03.010,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000303628700005,2012,Simultaneous determination and pharmacokinetics of
10.1016/j.jchromb.2012.04.036,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84861459692,2012,Development of an LC-MS method for determination o
10.1016/j.jchromb.2012.07.026,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84865388536,2012,Determination of celiprolol in human plasma using 
10.1016/j.jchromb.2012.12.011,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84872412160,2013,Simultaneous determination of gastrodin and puerar
10.1016/j.jchromb.2013.03.028,1,Scopus,Scopus,Scopus:2-s2.0-84880731907,2013,Characterization of metabolites of 20(S)-protopana
10.1016/j.jchromb.2013.05.016,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84879407506,2013,"Pharmacokinetic comparisons of puerarin, daidzin a"
10.1016/j.jchromb.2013.10.006,1,Scopus,Scopus,Scopus:2-s2.0-84887196113,2013,Metabolite identification of crude extract from Ga
10.1016/j.jchromb.2013.10.018,1,Scopus,Scopus,Scopus:2-s2.0-84887353960,2013,"Preclinical pharmacokinetics, tissue distribution "
10.1016/j.jchromb.2013.11.049,1,Scopus,Scopus,Scopus:2-s2.0-84890349693,2014,Pharmacokinetics and excretion study of sophoricos
10.1016/j.jchromb.2014.01.015,1,Scopus,Scopus,Scopus:2-s2.0-84893690880,2014,Relative determination of the alkaloid metabolites
10.1016/j.jchromb.2014.03.028,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000336471500006,2014,Development of a dynamic multiple reaction monitor
10.1016/j.jchromb.2014.04.009,1,Scopus,Scopus,Scopus:2-s2.0-84899644236,2014,UHPLC-ESI-MS/MS determination and pharmacokinetic 
10.1016/j.jchromb.2014.04.033,1,Scopus,Scopus,Scopus:2-s2.0-84902511222,2014,Development and validation of high liquid performa
10.1016/j.jchromb.2014.05.015,1,Scopus,Scopus,Scopus:2-s2.0-84902129644,2014,Analysis of interaction property of calycosin-7-O-
10.1016/j.jchromb.2014.05.028,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000340313600004,2014,Comparative metabolites in plasma and urine of nor
10.1016/j.jchromb.2014.05.032,1,Scopus,Scopus,Scopus:2-s2.0-84901758579,2014,"Simultaneous determination of paeoniflorin, albifl"
10.1016/j.jchromb.2014.09.033,1,Scopus,Scopus,Scopus:2-s2.0-84908569097,2014,The metabolism of YiGan San and subsequent pharmac
10.1016/j.jchromb.2014.11.014,1,Scopus,Scopus,Scopus:2-s2.0-84914127342,2015,Ultra-performance liquid chromatography coupled wi
10.1016/j.jchromb.2014.12.026,1,Scopus,Scopus,Scopus:2-s2.0-84921326284,2015,Simultaneous determination of six alkaloid compone
10.1016/j.jchromb.2015.01.007,1,Scopus,Scopus,Scopus:2-s2.0-84925457872,2015,Determination of the metabolic profile of gentiani
10.1016/j.jchromb.2015.04.041,1,Scopus,Scopus,Scopus:2-s2.0-84929332678,2015,Pharmacokinetic of 5 components after oral adminis
10.1016/j.jchromb.2015.06.008,1,WoS,WoS,WoS:WOS:000358816400029,2015,A UPLC-MS/MS method for simultaneous determination
10.1016/j.jchromb.2015.06.027,1,Scopus,Scopus,Scopus:2-s2.0-84938072546,2015,"Simultaneous determination of ginsenoside Rb1, nar"
10.1016/j.jchromb.2015.07.035,2,Scopus;WoS,WoS,WoS:WOS:000360950000014,2015,UPLC-Q-TOF/MS-based screening and identification o
10.1016/j.jchromb.2015.07.045,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84938877876,2016,A metabolomics strategy to explore urinary biomark
10.1016/j.jchromb.2015.09.021,1,Scopus,Scopus,Scopus:2-s2.0-84983130388,2016,Chemical and biological assessment of Jujube (Zizi
10.1016/j.jchromb.2015.09.023,1,Scopus,Scopus,Scopus:2-s2.0-84957044583,2016,Bioactive heterocyclic alkaloids with diterpene st
10.1016/j.jchromb.2015.10.031,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000379636800029,2016,Effect of a traditional Chinese medicine prescript
10.1016/j.jchromb.2015.10.032,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000366772600008,2015,Analysis of the chemical constituents and rats met
10.1016/j.jchromb.2015.11.024,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000379636800026,2016,Transporter modulation by Chinese herbal medicines
10.1016/j.jchromb.2015.12.003,1,Scopus,Scopus,Scopus:2-s2.0-84949818083,2016,Metabolism and pharmacokinetics of major polypheno
10.1016/j.jchromb.2015.12.024,1,Scopus,Scopus,Scopus:2-s2.0-84951839849,2016,Identification of compounds in an anti-fibrosis Ch
10.1016/j.jchromb.2015.12.027,1,Scopus,Scopus,Scopus:2-s2.0-84992299296,2016,Determination the active compounds of herbal prepa
10.1016/j.jchromb.2016.01.018,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000379636800018,2016,The pharmacokinetic characters of simvastatin afte
10.1016/j.jchromb.2016.01.046,1,Scopus,Scopus,Scopus:2-s2.0-84957888557,2016,Simultaneous determination of corynoline and acety
10.1016/j.jchromb.2016.02.001,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000371549900009,2016,Herb-drug interaction of Epimedium extract on the 
10.1016/j.jchromb.2016.04.042,1,Scopus,Scopus,Scopus:2-s2.0-84966571239,2016,Simultaneous determination of nine coumarins in ra
10.1016/j.jchromb.2016.06.031,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-84978431592,2016,Comparison of the in vitro metabolism of psoralidi
10.1016/j.jchromb.2016.10.003,1,Scopus,Scopus,Scopus:2-s2.0-84991434406,2016,Dynamic metabolic profile of Zhi-Zi-Da-Huang decoc
10.1016/j.jchromb.2016.11.003,1,Scopus,Scopus,Scopus:2-s2.0-85007271689,2017,Characterization of global metabolic profile of Zh
10.1016/j.jchromb.2016.12.007,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000392355000018,2017,Effect of Panax notoginseng saponins on the pharma
10.1016/j.jchromb.2016.12.010,1,Scopus,Scopus,Scopus:2-s2.0-85006265411,2017,Simultaneous quantification method for comparative
10.1016/j.jchromb.2016.12.026,3,PubMed;Scopus;WoS,WoS,WoS:WOS:000392781500013,2017,"Identification, bioactivity evaluation and pharmac"
10.1016/j.jchromb.2017.01.003,1,Scopus,Scopus,Scopus:2-s2.0-85008880800,2017,Pharmacokinetic studies of active triterpenoid sap
10.1016/j.jchromb.2017.01.015,1,Scopus,Scopus,Scopus:2-s2.0-85009433311,2017,Comparative pharmacokinetics of eight major bioact
10.1016/j.jchromb.2017.02.029,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85014414066,2017,UPLC–ESI–MS/MS study of the effect of green tea ex
10.1016/j.jchromb.2017.03.009,1,Scopus,Scopus,Scopus:2-s2.0-85016140181,2017,Plasma and brain pharmacokinetics of ganoderic aci
10.1016/j.jchromb.2017.04.040,1,Scopus,Scopus,Scopus:2-s2.0-85018918353,2017,Simultaneous determination of seven alkaloids from
10.1016/j.jchromb.2017.04.042,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85018884189,2017,Comparative metabolomics analysis for the compatib
10.1016/j.jchromb.2017.05.016,1,Scopus,Scopus,Scopus:2-s2.0-85019490050,2017,Sensitive UHPLC–MS/MS quantitation and pharmacokin
10.1016/j.jchromb.2017.05.018,1,Scopus,Scopus,Scopus:2-s2.0-85019890227,2017,Comparative pharmacokinetic study of baicalin and 
10.1016/j.jchromb.2017.06.004,1,Scopus,Scopus,Scopus:2-s2.0-85020856439,2017,The influence of essential oils from Xiang-Fu-Si-W
10.1016/j.jchromb.2017.06.020,1,Scopus,Scopus,Scopus:2-s2.0-85021266413,2017,Simultaneous assessment of absorption characterist
10.1016/j.jchromb.2017.07.021,1,Scopus,Scopus,Scopus:2-s2.0-85028041915,2017,Systematic screening and characterization of multi
10.1016/j.jchromb.2017.07.043,1,Scopus,Scopus,Scopus:2-s2.0-85026384600,2017,Metabolomics analysis of Danggui Sini decoction on
10.1016/j.jchromb.2017.07.047,1,Scopus,Scopus,Scopus:2-s2.0-85026740762,2017,Simultaneous determination of paeonilactone A and 
10.1016/j.jchromb.2017.08.016,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85028054046,2017,The effect of deep eutectic solvent on the pharmac
10.1016/j.jchromb.2017.09.018,1,Scopus,Scopus,Scopus:2-s2.0-85030315124,2017,Determination of quantitative retention-activity r
10.1016/j.jchromb.2017.10.023,2,PubMed;Scopus,Scopus,Scopus:2-s2.0-85032853586,2017,Simultaneous determination and pharmacokinetics of
10.1016/j.jchromb.2017.10.061,1,Scopus,Scopus,Scopus:2-s2.0-85032981308,2017,Metabolites identificaion of two bioactive constit
10.1016/j.jchromb.2017.12.033,4,OpenAlex;PubMed;Scopus;WoS,WoS,WoS:WOS:000425204900004,2018,Effect of aspirin on the pharmacokinetics and abso
10.1016/j.jchromb.2018.02.001,1,Scopus,Scopus,Scopus:2-s2.0-85042195255,2018,Metabolic profiling of Gegenqinlian decoction in r
